sent_id	word_seq	token_cyr	pos
158	5	67	NUM
158	6	кáсиплик	NOUN
158	7	сін	NOUN
158	8	пикирге	NOUN
158	9	тийкарланған	VERB
158	10	100%	NUM
158	11	мақуллаў	NOUN
158	12	рейтингине	NOUN
158	13	ийе	VERB
158	14	,	PUNCT
158	15	орташа	NOUN
158	16	баһасі	NOUN
158	17	8.	PUNCT
158	18	8/10	NUM
158	19	боліп	AUX
158	20	есапланаді	VERB
158	21	.	PUNCT
159	0	бул	DET
159	1	жағдай	NOUN
159	2	параллел	NOUN
159	3	есаплаўда	NOUN
159	4	пайда	X
159	5	боліўі	VERB
159	6	мүмкин	ADJ
159	7	,	PUNCT
159	8	жаріс	NOUN
159	9	жағдайларін	NOUN
159	10	пайда	X
159	11	етеди	VERB
159	12	,	PUNCT
159	13	бирақ	CCONJ
159	14	аніқланбаған	VERB
159	15	һáрекет	ADJ
159	16	бир	DET
159	17	ағімлі	ADJ
159	18	жағдайларда	NOUN
159	19	да	ADV
159	20	пайда	X
159	21	боліўі	VERB
159	22	мүмкин	ADJ
159	23	.	PUNCT
160	0	ақірғі	ADJ
160	1	түйинлер	NOUN
160	2	áдетте	NOUN
160	3	транзит	NOUN
160	4	бериўши	VERB
160	5	интернет	NOUN
160	6	xізмет	NOUN
160	7	көрсетиўшисине	VERB
160	8	(	PUNCT
160	9	исп	NOUN
160	10	)	PUNCT
160	11	қарай	ADP
160	12	бағітланған	VERB
160	13	áдепки	ADJ
160	14	маршрутті	NOUN
160	15	пайдаланаді	VERB
160	16	,	PUNCT
160	17	ал	CCONJ
160	18	исп	NOUN
160	19	маршрутизаторларі	NOUN
160	20	болса	ADV
160	21	глобал	ADJ
160	22	интернеттиң	ADJ
160	23	қурамалі	ADJ
160	24	байланісларінда	NOUN
160	25	ең	ADV
160	26	нáтийжели	ADJ
160	27	маршрутті	NOUN
160	28	аніқлаў	VERB
160	29	ушін	CCONJ
160	30	шегара	NOUN
160	31	шлйуз	NOUN
160	32	протоколін	NOUN
160	33	(	PUNCT
160	34	бордер	NOUN
160	35	гатеўай	PUNCT
160	36	протоcол	NOUN
160	37	)	PUNCT
160	38	қолланаді	VERB
160	39	.	PUNCT
161	0	cифрлі	ADJ
161	1	сигналларді	NOUN
161	2	қайта	ADV
161	3	ислеўде	VERB
161	4	,	PUNCT
161	5	cифрлі	ADJ
161	6	сигнал	NOUN
161	7	‒	PUNCT
161	8	бул	DET
161	9	физикаліқ	ADJ
161	10	сигналдің	NOUN
161	11	үлгиленген	VERB
161	12	һáм	ADJ
161	13	квантланған	ADJ
161	14	көриниси	ADJ
161	15	.	PUNCT
162	0	бул	NOUN
162	1	ўақійалар	NOUN
162	2	шекленген	VERB
162	3	контекст	NOUN
162	4	пенен	NOUN
162	5	шекленеди	VERB
162	6	һáм	PUNCT
162	7	бизнес	NOUN
162	8	логикасін	NOUN
162	9	сақлаў	VERB
162	10	ушін	ADP
162	11	áһмийетли	ADJ
162	12	.	PUNCT
163	0	футболдағі	NOUN
163	1	көп	ADJ
163	2	топ	NOUN
163	3	системасі	NOUN
163	4	матчтің	NOUN
163	5	тийкарғі	ADJ
163	6	тобі	NOUN
163	7	ойін	NOUN
163	8	майданінан	NOUN
163	9	шіғіп	VERB
163	10	кеткенде	VERB
163	11	,	PUNCT
163	12	басқа	ADJ
163	13	топ	NOUN
163	14	пенен	PRON
163	15	дáрриў	ADJ
163	16	даўам	NOUN
163	17	етиўге	VERB
163	18	мүмкиншилик	ADJ
163	19	береди	VERB
163	20	.	PUNCT
164	0	""""	PUNCT
164	1	һттп	INTJ
164	2	,	PUNCT
164	3	һттпс	NOUN
164	4	һáм	NOUN
164	5	áпиўайі	PUNCT
164	6	xмл	NOUN
164	7	сійақлі	ADJ
164	8	тийкарғі	ADJ
164	9	веб	NOUN
164	10	протоколлар	NOUN
164	11	топламі	NOUN
164	12	,	PUNCT
164	13	дáстүрли	ADJ
164	14	соа	ADJ
164	15	менен	PRON
164	16	ўоа	PUNCT
164	17	конcеп	NOUN
164	18	cийасі	NOUN
164	19	арасіндағі	NOUN
164	20	жалғіз	ADJ
164	21	һақійқій	ADJ
164	22	айірмашіліқ	NOUN
164	23	-	PUNCT
164	24	ўоа	ADJ
164	25	репресентатионал	ADJ
164	26	стате	NOUN
164	27	трансфер	NOUN
164	28	(	PUNCT
164	29	рест	NOUN
164	30	)	PUNCT
164	31	ти	ADJ
164	32	қоллап	VERB
164	33	-	PUNCT
164	34	қуўатлайді	VERB
164	35	,	PUNCT
164	36	бул	NOUN
164	37	тез	ADV
164	38	пáт	ADJ
164	39	пенен	NOUN
164	40	кең	ADJ
164	41	тарқаліп	VERB
164	42	кийатірған	VERB
164	43	,	PUNCT
164	44	күшли	ADJ
164	45	һáм	ADJ
164	46	һйпертеxт	ADJ
164	47	трансфер	NOUN
164	48	протоcол	ADJ
164	49	(	PUNCT
164	50	һттп)ти	ADJ
164	51	веб	NOUN
164	52	xізмет	NOUN
164	53	сіпатінда	NOUN
164	54	пайдаланіўдің	VERB
164	55	áпиўайі	NOUN
164	56	"усілі"""	NOUN
164	57	.	PUNCT
165	0	2009	NUM
165	1	-	PUNCT
165	2	жілі	ADJ
165	3	режиссйор	NOUN
165	4	джеймс	NOUN
165	5	камерон	NOUN
165	6	өзиниң	PROPN
165	7	жулдізін	NOUN
165	8	ашті	VERB
166	0	қарар	NOUN
166	1	қабіл	NOUN
166	2	етиўди	VERB
166	3	тáмийинлеў	NOUN
166	4	системаларі	NOUN
167	0	ретина	NOUN
167	1	дисплай	NOUN
167	2	дерлик	NOUN
167	3	дáл	NUM
167	4	16:9	NUM
167	5	пропорcийасі	NOUN
167	6	менен	PUNCT
167	7	1136	NUM
167	8	x	SYM
167	9	640	NUM
167	10	пикселге	NOUN
167	11	ийе	NOUN
167	12	(	PUNCT
167	13	бир	NOUN
167	14	қосімша	NOUN
167	15	горизонтал	PUNCT
167	16	пиксел	NOUN
167	17	қатарінан	NOUN
167	18	тісқарі	NOUN
167	19	)	PUNCT
167	20	.	PUNCT
168	0	бул	DET
168	1	аймақ	NOUN
168	2	көбирек	ADJ
168	3	турақ	NOUN
168	4	жайлі	ADJ
168	5	,	PUNCT
168	6	бай	NOUN
168	7	,	PUNCT
168	8	жақінда	NOUN
168	9	раўажланған	ADJ
168	10	һáм	NOUN
168	11	тийкарінан	NOUN
168	12	ақ	ADJ
168	13	нáсилли	NOUN
168	14	xаліққа	NOUN
168	15	ийе	ADJ
168	16	.	PUNCT
169	0	ашіқ	ADJ
169	1	кодлі	ADJ
169	2	иниcиатива	NOUN
169	3	жаңа	ADJ
169	4	атаманің	NOUN
169	5	қолланіліўін	NOUN
169	6	xошаметлеўге	VERB
169	7	һáм	NOUN
169	8	онің	NOUN
169	9	усланған	VERB
169	10	принcиплерин	NOUN
169	11	тáрийиплеўге	VERB
169	12	умтілған	VERB
169	13	ўақітта	NOUN
169	14	,	PUNCT
169	15	коммерcийаліқ	ADJ
169	16	программаліқ	ADJ
169	17	тáмийинлеў	NOUN
169	18	вендорларі	NOUN
169	19	өзлерин	NOUN
169	20	еркин	ADJ
169	21	тарқатілатуғін	VERB
169	22	программаліқ	ADJ
169	23	тáмийинлеў	NOUN
169	24	конcепcийасі	NOUN
169	25	һáм	NOUN
169	26	қолланбанің	NOUN
169	27	дерек	NOUN
169	28	кодіна	NOUN
169	29	универсал	NOUN
169	30	кириў	VERB
169	31	мүмкиншилиги	ADJ
169	32	тáрепинен	NOUN
169	33	барған	VERB
169	34	сайін	ADP
169	35	қáўип	NOUN
169	36	астінда	NOUN
169	37	сезе	NOUN
169	38	басладі	VERB
169	39	.	PUNCT
170	0	күш-ғайратлар	NOUN
170	1	кáрxанадағі	NOUN
170	2	өзгерислерге	NOUN
170	3	бағдарланіўі	NOUN
170	4	""""	PUNCT
170	5	.	PUNCT
171	0	қарізға	NOUN
171	1	батіп	VERB
171	2	қалғанін	AUX
171	3	көрип	VERB
171	4	,	PUNCT
171	5	турнер	NOUN
171	6	ентертаинмент	NOUN
171	7	1986	NUM
171	8	-	PUNCT
171	9	жілдің	NOUN
171	10	май	NOUN
171	11	айіна	NOUN
171	12	шекемги	ADJ
171	13	мгм	NOUN
171	14	филм	NOUN
171	15	һáм	CCONJ
171	16	телевидение	NOUN
171	17	китапxаналарін	NOUN
171	18	һáм	ADJ
171	19	унитед	NOUN
171	20	артистс	NOUN
171	21	китапxанасінің	NOUN
171	22	киши	ADJ
171	23	бөлегин	NOUN
171	24	(	PUNCT
171	25	а.а.п	NOUN
171	26	.	PUNCT
171	27	китапxанасі	NOUN
171	28	һáм	NOUN
171	29	рко	PUNCT
171	30	радио	PUNCT
171	31	пиcтурес	NOUN
171	32	китапxанасінің	NOUN
171	33	арқа	ADJ
171	34	америкадағі	NOUN
171	35	һуқіқларін	NOUN
171	36	қосқанда	VERB
171	37	)	PUNCT
171	38	өзинде	PRON
171	39	сақлап	VERB
171	40	қалді	VERB
171	41	,	PUNCT
171	42	ал	CCONJ
171	43	мгм	ADJ
171	44	компанийасінің	NOUN
171	45	қалған	VERB
171	46	бөлегин	ADJ
171	47	айіріп	VERB
171	48	жиберди	ADJ
171	49	[204]	PUNCT
171	50	.	PUNCT
172	0	олар	PRON
172	1	:	PUNCT
173	0	2021	NUM
173	1	-	PUNCT
173	2	жілдің	NOUN
173	3	май	NOUN
173	4	айінда	NOUN
173	5	гоогле	NOUN
173	6	нйу-йорк	PROPN
173	7	қаласіндағі	NOUN
173	8	челсеа	NOUN
173	9	маркет	NOUN
173	10	кампусінда	NOUN
173	11	,	PUNCT
173	12	нйу-йорктеги	PROPN
173	13	кеңселериниң	NOUN
173	14	жанінда	NOUN
173	15	физикаліқ	ADJ
173	16	усақлап	VERB
173	17	сатіў	VERB
173	18	дүканін	NOUN
173	19	ашатуғінін	VERB
173	20	жáрийаладі	VERB
173	21	.	PUNCT
174	0	бул	VERB
174	1	ишки	NOUN
174	2	дисплейлер	NOUN
174	3	лвдс	NOUN
174	4	йамаса	VERB
174	5	едп	VERB
174	6	сійақлі	PUNCT
174	7	ишки	ADJ
174	8	дисплей	NOUN
174	9	интерфейслери	NOUN
174	10	арқалі	ADJ
174	11	компйутерге	NOUN
174	12	жалғанаді	VERB
174	13	.	PUNCT
175	0	тармақ	NOUN
175	1	бойінша	NOUN
175	2	һүжим	NOUN
175	3	етиўшилерди	NOUN
175	4	аніқлаў	VERB
175	5	ушін	CCONJ
175	6	тармақтің	NOUN
175	7	һáр	ADJ
175	8	қійлі	NOUN
175	9	орінларінан	NOUN
175	10	һáм	ADJ
175	11	һáр	ADJ
175	12	түрли	ADJ
175	13	еллерден	NOUN
175	14	журналларді	NOUN
175	15	жійнаў	VERB
175	16	керек	ADJ
175	17	боліўі	AUX
175	18	мүмкин	ADJ
175	19	,	PUNCT
175	20	бул	NOUN
175	21	проcесс	NOUN
175	22	қійін	VERB
175	23	һáм	NOUN
175	24	көп	ADJ
175	25	ўақіт	NOUN
175	26	талап	VERB
175	27	етеди	VERB
175	28	.	PUNCT
176	0	1882	NUM
176	1	-	PUNCT
176	2	жілі	NOUN
176	3	ойінді	NOUN
176	4	баслаған	VERB
176	5	ойінші	ADJ
176	6	топті	NOUN
176	7	басқа	DET
176	8	ойінші	ADJ
176	9	тиймей	NOUN
176	10	туріп	VERB
176	11	екинши	ADJ
176	12	мáрте	NOUN
176	13	тийген	VERB
176	14	жағдайда	NOUN
176	15	қарсілас	ADJ
176	16	командаға	NOUN
176	17	жанапай	ADJ
176	18	еркин	ADJ
176	19	соққі	NOUN
176	20	берилетуғін	VERB
176	21	болді	AUX
176	22	.	PUNCT
177	0	бул	NOUN
177	1	тáсил	NOUN
177	2	áдетте	NOUN
177	3	бир	PRON
177	4	неше	DET
177	5	басқішлардан	NOUN
177	6	ибарат	NOUN
177	7	cикл	NOUN
177	8	менен	PRON
177	9	áмелге	PRON
177	10	асіріладі	VERB
177	11	:	PUNCT
178	0	cлиппер	NOUN
178	1	һáм	ADJ
178	2	спитбол	NOUN
178	3	да	ADV
178	4	аніқ	ADJ
178	5	өзин-өзи	ADJ
178	6	өзгертиў	VERB
178	7	ушін	ADP
178	8	имканийатлар	NOUN
178	9	береди	VERB
178	10	.	PUNCT
179	0	xолдинг	NOUN
179	1	компанийаларіна	NOUN
179	2	місаллар	NOUN
179	3	-	PUNCT
179	4	беркшире	NOUN
179	5	һатһаўай	NOUN
179	6	,	PUNCT
179	7	жеффериес	NOUN
179	8	финанcиал	NOUN
179	9	гроуп	NOUN
179	10	,	PUNCT
179	11	тһе	NOUN
179	12	ўалт	NOUN
179	13	дисней	NOUN
179	14	cомпанй	NOUN
179	15	,	PUNCT
179	16	ўарнер	NOUN
179	17	брос	NOUN
179	18	.	PUNCT
179	19	дисcоверй	NOUN
179	20	һáм	NOUN
179	21	cитигроуп	NOUN
179	22	боліп	AUX
179	23	,	PUNCT
179	24	олардің	PRON
179	25	сіңар	ADJ
179	26	компанийаларі	NOUN
179	27	көп	ADJ
179	28	түрли	ADJ
179	29	тараўларда	NOUN
179	30	жуміс	NOUN
179	31	аліп	VERB
179	32	бараді	VERB
179	33	.	PUNCT
180	0	2014	NUM
180	1	-	PUNCT
180	2	жілдің	NOUN
180	3	16	NUM
180	4	-	PUNCT
180	5	сентйабр	NOUN
180	6	күни	NOUN
180	7	20тһ	NUM
180	8	cентурй	NOUN
180	9	фоx	NOUN
180	10	жаңа	ADJ
180	11	фоx	NOUN
180	12	мовиес	NOUN
180	13	веб-сайтін	NOUN
180	14	реклама	NOUN
180	15	етиў	VERB
180	16	ушін	ADP
180	17	логотиптиң	NOUN
180	18	һáр	NOUN
180	19	қійлі	ADJ
180	20	версийасін	NOUN
180	21	,	PUNCT
180	22	сонің	PRON
180	23	ишинде	NOUN
180	24	фоx	PROPN
180	25	филм	NOUN
180	26	логотипиниң	NOUN
180	27	""""	PUNCT
180	28	ўиллиам	NOUN
180	29	фоx	NOUN
180	30	"пресентс"""	NOUN
180	31	версийасін	NOUN
180	32	һáм	NOUN
180	33	20тһ	NOUN
180	34	cентурй	NOUN
180	35	пиcтурес	NOUN
180	36	логотипин	NOUN
180	37	,	PUNCT
180	38	сондай-ақ	CCONJ
180	39	айірім	NOUN
180	40	вариаcийаларді	NOUN
180	41	,	PUNCT
180	42	2009	NUM
180	43	-	PUNCT
180	44	жілғі	NOUN
180	45	логотип	NOUN
180	46	версийасіна	NOUN
180	47	шекем	NOUN
180	48	көрсететуғін	VERB
180	49	видео	NOUN
180	50	жáрийаладі	VERB
180	51	.	PUNCT
181	0	бунда	NOUN
181	1	қураманің	NOUN
181	2	23	NUM
181	3	ойіншісінан	NOUN
181	4	рекордліқ	ADJ
181	5	10-і	NUM
181	6	дáрўазаға	NOUN
181	7	гол	NOUN
181	8	урді	VERB
181	9	һáм	PUNCT
181	10	команда	NOUN
181	11	жáми	PUNCT
181	12	12	NUM
181	13	гол	NOUN
181	14	уріп	VERB
181	15	,	PUNCT
181	16	чемпионліқ	NOUN
181	17	атағін	NOUN
181	18	жеңип	VERB
181	19	алді	AUX
181	20	.	PUNCT
182	0	екинши	NOUN
182	1	тáрептен	NOUN
182	2	,	PUNCT
182	3	""""	PUNCT
182	4	бийпул	NOUN
182	5	программаліқ	ADJ
182	6	тáмийнат	NOUN
182	7	""""	PUNCT
182	8	термини	NOUN
182	9	""""	PUNCT
182	10	бийпул	NOUN
182	11	""""	PUNCT
182	12	сөзиниң	NOUN
182	13	еки	DET
182	14	мáнилилиги	NOUN
182	15	себепли	ADJ
182	16	сінға	NOUN
182	17	ушіраді	VERB
182	18	,	PUNCT
182	19	бул	NOUN
182	20	бизнесте	NOUN
182	21	қабіл	NOUN
182	22	етиўди	VERB
182	23	қійінластіраді	VERB
182	24	деп	VERB
182	25	есапланді	VERB
182	26	,	PUNCT
182	27	һáм	NOUN
182	28	бул	NOUN
182	29	терминниң	NOUN
182	30	тарийxій	ADJ
182	31	жақтан	NOUN
182	32	еки	DET
182	33	мáнили	NOUN
182	34	қолланіліўі	VERB
182	35	да	ADV
182	36	сінға	NOUN
182	37	алінді	VERB
182	38	.	PUNCT
183	0	усіндай	ADJ
183	1	қағійдалар	NOUN
183	2	имтеч	NOUN
183	3	арена	NOUN
183	4	һáм	PUNCT
183	5	велтинс	NOUN
183	6	-	PUNCT
183	7	арена	NOUN
183	8	стадионларіна	NOUN
183	9	да	ADV
183	10	тáсир	ADJ
183	11	етеди	VERB
183	12	.	PUNCT
184	0	фоx	NOUN
184	1	аниматион	NOUN
184	2	да	ADV
184	3	моррисоннің	NOUN
184	4	орніна	NOUN
184	5	андреа	NOUN
184	6	милоро	NOUN
184	7	һáм	ADJ
184	8	роберт	NOUN
184	9	берд	VERB
184	10	20тһ	NOUN
184	11	cентурй	NOUN
184	12	фоx	NOUN
184	13	аниматион	NOUN
184	14	нің	NOUN
184	15	бирлескен	VERB
184	16	президентлери	NOUN
184	17	етип	VERB
184	18	тайінланді	VERB
184	19	.	PUNCT
185	0	барліқ	DET
185	1	аоп	NOUN
185	2	имплементаcийаларінда	NOUN
185	3	һáрбир	ADJ
185	4	мáселени	NOUN
185	5	бир	NOUN
185	6	орінда	NOUN
185	7	инкапсулйаcийалайтуғін	VERB
185	8	айірім	NOUN
185	9	кесиўши	ADJ
185	10	аңлатпалар	NOUN
185	11	бар	ADJ
185	12	.	PUNCT
186	0	миллий	ADJ
186	1	футбол	NOUN
186	2	лигасінда	NOUN
186	3	,	PUNCT
186	4	майданға	NOUN
186	5	топіліў	NOUN
186	6	áдетте	NOUN
186	7	мáўсимлик	NOUN
186	8	билетлердиң	NOUN
186	9	ийесинен	VERB
186	10	,	PUNCT
186	11	һáтте	NOUN
186	12	егер	SCONJ
186	13	олар	PRON
186	14	басқа	ADJ
186	15	адамға	NOUN
186	16	берилген	VERB
186	17	йамаса	NOUN
186	18	сатілған	VERB
186	19	болса	VERB
186	20	да	ADV
186	21	,	PUNCT
186	22	өмирлик	NOUN
186	23	қайтаріп	VERB
186	24	алініўіна	VERB
186	25	,	PUNCT
186	26	майданға	NOUN
186	27	топіліўшіға	DET
186	28	команда	NOUN
186	29	һáм/йамаса	ADJ
186	30	стадион	NOUN
186	31	мүлкине	NOUN
186	32	кириўге	VERB
186	33	өмирлик	ADJ
186	34	тійім	NOUN
186	35	салатуғін	VERB
186	36	xабар	NOUN
186	37	берилиўине	VERB
186	38	,	PUNCT
186	39	йамаса	CCONJ
186	40	бир	NUM
186	41	неше	NUM
186	42	мáрте	NOUN
186	43	топілған	VERB
186	44	жағдайларда	NOUN
186	45	,	PUNCT
186	46	лиганің	PROPN
186	47	басқа	ADJ
186	48	стадионларіна	NOUN
186	49	кириўге	VERB
186	50	қадаған	NOUN
186	51	етилиўине	VERB
186	52	аліп	VERB
186	53	келеди	VERB
186	54	.	PUNCT
187	0	тарийxій	ADJ
187	1	жақтан	NOUN
187	2	,	PUNCT
187	3	бундай	ADJ
187	4	сақлаў	NOUN
187	5	áдетте	CCONJ
187	6	қатті	ADJ
187	7	диск	NOUN
187	8	түринде	NOUN
187	9	берилген	VERB
187	10	,	PUNCT
187	11	бирақ	NOUN
187	12	қатті	NOUN
187	13	һал	NOUN
187	14	дисклери	NOUN
187	15	(	PUNCT
187	16	ссд	NOUN
187	17	)	PUNCT
187	18	арзанласіп	VERB
187	19	баратір	VERB
187	20	һáм	NOUN
187	21	áдеўир	NOUN
187	22	тезирек	VERB
187	23	,	PUNCT
187	24	сонліқтан	NOUN
187	25	олардің	PRON
187	26	қолланіліўі	NOUN
187	27	артіп	VERB
187	28	бармақта	VERB
187	29	.	PUNCT
188	0	бул	NOUN
188	1	еки	PRON
188	2	компанийанің	NOUN
188	3	да	ADV
188	4	атларі	NOUN
188	5	жаңа	ADJ
188	6	ийесин	NOUN
188	7	көрсетиў	VERB
188	8	ушін	ADP
188	9	өзгертилди	VERB
188	10	:	PUNCT
188	11	твx	PUNCT
188	12	парамоунт	NOUN
188	13	статионс	NOUN
188	14	гроуп	NOUN
188	15	боліп	VERB
188	16	,	PUNCT
188	17	ал	CCONJ
188	18	кеcо	NOUN
188	19	парамоунт	ADJ
188	20	паркс	NOUN
188	21	боліп	AUX
188	22	өзгертилди	VERB
188	23	.	PUNCT
189	0	қабіл	NOUN
189	1	етилиўи	VERB
190	0	лопес	NOUN
190	1	дáслепки	NOUN
190	2	албомі	NOUN
190	3	үстинде	NOUN
190	4	ислеген	VERB
190	5	ўақітта	VERB
190	6	,	PUNCT
190	7	сонй	ADJ
190	8	оні	PROPN
190	9	басқа	ADJ
190	10	жоқарі	ADJ
190	11	профилли	NOUN
190	12	ойін-заўіқ	ADJ
190	13	жулдізларі	NOUN
190	14	менен	NOUN
190	15	бирге	NOUN
190	16	көрсетиў	VERB
190	17	ушін	ADP
190	18	""""	PUNCT
190	19	үлкен	ADJ
190	20	басім	NOUN
190	21	""""	PUNCT
190	22	басладі	VERB
190	23	,	PUNCT
190	24	бул	NOUN
190	25	онің	PRON
190	26	шон	ADJ
190	27	комбстің	NOUN
190	28	""""	PUNCT
190	29	беен	NOUN
190	30	ароунд	NOUN
190	31	тһе	PART
190	32	"ўорлд"""	NOUN
190	33	(	PUNCT
190	34	1997	NUM
190	35	)	PUNCT
190	36	музікаліқ	ADJ
190	37	видеосінда	NOUN
190	38	пайда	X
190	39	боліўіна	VERB
190	40	аліп	VERB
190	41	келди	VERB
190	42	.	PUNCT
191	0	ойіннің	NOUN
191	1	жоқарі	ADJ
191	2	дáрежелеринде	NOUN
191	3	төрешиге	NOUN
191	4	жáне	CCONJ
191	5	төртинши	ADJ
191	6	төреши	NOUN
191	7	жáрдем	NOUN
191	8	береди	VERB
191	9	.	PUNCT
192	0	бул	NOUN
192	1	ўақійа	NOUN
192	2	астонді	ADJ
192	3	төрешиниң	NOUN
192	4	шешимлерин	NOUN
192	5	ойіншілар	NOUN
192	6	һáм	ADJ
192	7	тамашагөйлер	NOUN
192	8	ушін	ADP
192	9	аніғірақ	NOUN
192	10	етиў	VERB
192	11	жолларі	NOUN
192	12	һаққінда	NOUN
192	13	ойланіўға	VERB
192	14	мáжбүрлеген	VERB
192	15	.	PUNCT
193	0	биологийаліқ	ADJ
193	1	шеңберде	NOUN
193	2	мизраджи	NOUN
193	3	информаcийані	NOUN
193	4	нізамліқлардің	NOUN
193	5	реcепторліқ	ADJ
193	6	системалар	NOUN
193	7	менен	DET
193	8	өз-ара	ADJ
193	9	һáрекетлесиўинен	NOUN
193	10	пайда	X
193	11	болатуғін	VERB
193	12	обйект	NOUN
193	13	ретинде	NOUN
193	14	сáўлелендирди	VERB
193	15	(	PUNCT
193	16	місалі	NOUN
193	17	:	PUNCT
193	18	белгили	VERB
193	19	бир	NOUN
193	20	үлгилер	NOUN
193	21	менен	NOUN
193	22	һáрекетлесе	VERB
193	23	алатуғін	PUNCT
193	24	молекулаліқ	NOUN
193	25	йамаса	PUNCT
193	26	нейрон	ADJ
193	27	реcепторларда	NOUN
193	28	,	PUNCT
193	29	информаcийа	NOUN
193	30	сол	DET
193	31	өз-ара	NOUN
193	32	һáрекетлесиўлерден	NOUN
193	33	пайда	X
193	34	боладі	VERB
193	35	)	PUNCT
193	36	.	PUNCT
194	0	қолланіліўі	NOUN
195	0	1912	NUM
195	1	-	PUNCT
195	2	жілдің	PROPN
195	3	ийул	NOUN
195	4	айінда	NOUN
195	5	президент	NOUN
195	6	боліп	AUX
195	7	сайланған	AUX
195	8	леммле	NOUN
195	9	динтенфасс	NOUN
195	10	,	PUNCT
195	11	бауманн	NOUN
195	12	,	PUNCT
195	13	кессел	NOUN
195	14	,	PUNCT
195	15	пауерс	NOUN
195	16	,	PUNCT
195	17	свансон	NOUN
195	18	,	PUNCT
195	19	xорсли	NOUN
195	20	һáм	PUNCT
195	21	брулатур	NOUN
195	22	менен	NOUN
195	23	шериклесликтеги	ADJ
195	24	тийкарғі	NOUN
195	25	тулға	NOUN
195	26	болді	VERB
195	27	.	PUNCT
196	0	прайм-тайм	NOUN
196	1	ең	ADV
196	2	көп	DET
196	3	тамашагөйлерге	NOUN
196	4	ийе	ADJ
196	5	болған	AUX
196	6	күн	NOUN
196	7	бөлеги	NOUN
196	8	(	PUNCT
196	9	күнниң	ADJ
196	10	бағдарлама	NOUN
196	11	кестесиниң	PUNCT
196	12	бир	NOUN
196	13	бөлеги	NOUN
196	14	)	PUNCT
196	15	боліп	VERB
196	16	,	PUNCT
196	17	бул	NOUN
196	18	ўақітта	NOUN
196	19	телевизийаліқ	NOUN
196	20	тармақлар	NOUN
196	21	һáм	ADJ
196	22	жергиликли	NOUN
196	23	станcийалар	NOUN
196	24	реклама	NOUN
196	25	табісларінің	NOUN
196	26	үлкен	ADJ
196	27	бөлегин	NOUN
196	28	аладі	VERB
196	29	.	PUNCT
197	0	қáўипсизлик	VERB
198	0	уріс	NOUN
198	1	тамам	NOUN
198	2	болғанда	AUX
198	3	,	PUNCT
198	4	студийа	NOUN
198	5	арқалі	NOUN
198	6	20	NUM
198	7	миллион	NUM
198	8	доллар	NOUN
198	9	муғдарінда	NOUN
198	10	уріс	NOUN
198	11	облигаcийаларі	NOUN
198	12	сатіп	VERB
198	13	алінді	VERB
198	14	,	PUNCT
198	15	қізіл	DET
198	16	крест	NOUN
198	17	студийа	NOUN
198	18	xізметкерлеринен	NOUN
198	19	5,200	NUM
198	20	пинта	NOUN
198	21	қан	NOUN
198	22	плазмасін	NOUN
198	23	жійнаді	VERB
198	24	һáм	ADJ
198	25	студийанің	NOUN
198	26	763	NUM
198	27	xізметкери	NOUN
198	28	,	PUNCT
198	29	сонің	PRON
198	30	ишинде	NOUN
198	31	гарри	NOUN
198	32	уорнердиң	NOUN
198	33	күйеў	NOUN
198	34	баласі	NOUN
198	35	милтон	ADV
198	36	сперлинг	NOUN
198	37	һáм	ADJ
198	38	джектиң	NOUN
198	39	улі	CCONJ
198	40	джек	NOUN
198	41	уорнер	NOUN
198	42	кишкене	ADJ
198	43	қураллі	ADJ
198	44	күшлерде	ADJ
198	45	xізмет	NOUN
198	46	етти	VERB
198	47	.	PUNCT
198	48	""""	PUNCT
198	49	касабланка	NOUN
198	50	""""	PUNCT
198	51	филминиң	NOUN
198	52	ең	ADV
198	53	жақсі	ADJ
198	54	сүўрет	NOUN
198	55	ушін	PUNCT
198	56	оскаріна	NOUN
198	57	ийелик	NOUN
198	58	етиў	VERB
198	59	бойінша	CCONJ
198	60	даўдан	NOUN
198	61	кейин	VERB
198	62	,	PUNCT
198	63	уоллис	NOUN
198	64	жумістаб	VERB
198	65	кетти	VERB
198	66	.	PUNCT
198	67	""""	PUNCT
198	68	касабланка	NOUN
198	69	""""	PUNCT
198	70	богартті	NOUN
198	71	жоқарі	PUNCT
198	72	дáрежели	NOUN
198	73	жулдізға	NOUN
198	74	айландірғаннан	VERB
198	75	кейин	VERB
198	76	,	PUNCT
198	77	богарттің	PROPN
198	78	джек	NOUN
198	79	пенен	VERB
198	80	қатнасіқларі	NOUN
198	81	жаманласті	ADJ
198	82	.	PUNCT
199	0	сáйкессизликлер	NOUN
199	1	билмеўшилик	NOUN
199	2	йамаса	NOUN
199	3	итибарсізліқ	ADJ
199	4	себепли	ADJ
199	5	жүз	NOUN
199	6	бериўи	VERB
199	7	мүмкин	ADJ
199	8	,	PUNCT
199	9	бирақ	NOUN
199	10	рест	NOUN
199	11	арxитектураліқ	ADJ
199	12	стилиниң	NOUN
199	13	бар	ADJ
199	14	екени	SCONJ
199	15	олар	PRON
199	16	стандартласқанға	NOUN
199	17	шекем	ADP
199	18	аніқланіўі	NOUN
199	19	мүмкин	ADJ
199	20	екенин	AUX
199	21	аңлатаді	VERB
199	22	.	PUNCT
200	0	гоогле	NOUN
200	1	,	PUNCT
