sent_id	word_seq	original_word	cyrillic_word	pos
226	10	da	да	ADV
226	11	bul	бул	PRON
226	12	háreketti	һáрекетти	ADJ
226	13	qollanıwshılar	қолланіўшілар	NOUN
226	14	sıpatında	сіпатінда	NOUN
226	15	belgili.	белгили	PUNCT
226	16	.	.	PUNCT
227	0	Proksi-serverler	прокси-серверлер	PUNCT
227	1	hám	һáм	CCONJ
227	2	bir	бир	NUM
227	3	neshe	неше	DET
227	4	brandmauerler	брандмауерлер	NOUN
227	5	artında	артінда	NOUN
227	6	qáteler	қáтелер	DET
227	7	júz	жүз	NOUN
227	8	beriwi,	бериўи	PUNCT
227	9	waqıt	,	PUNCT
227	10	belgileri	ўақіт	NOUN
227	11	ózgeriwi	белгилери	NOUN
227	12	hám	өзгериўи	CCONJ
227	13	nadurıs	һáм	NOUN
227	14	izlewler	надуріс	NOUN
227	15	dizimge	излеўлер	NOUN
227	16	alınıwı	дизимге	NOUN
227	17	haqqında	алініўі	VERB
227	18	ayırım	һаққінда	ADJ
227	19	mısallar	айірім	ADJ
227	20	keltirilgen.	місаллар	PUNCT
227	21	келтирилген	келтирилген	VERB
227	22	.	.	PUNCT
228	0	Jıynaw	жійнаў	NOUN
228	1	operatorları	операторларі	NOUN
228	2	kirgiziw	киргизиў	VERB
228	3	maǵlıwmat	мағліўмат	NOUN
228	4	massiviniń	массивиниң	NOUN
228	5	ólshemliligin	өлшемлилигин	NOUN
228	6	bir	бир	NUM
228	7	yamasa	йамаса	VERB
228	8	bir	бир	NUM
228	9	neshe	неше	DET
228	10	ólshemge	өлшемге	NOUN
228	11	azaytadı.	азайтаді	PUNCT
228	12	.	.	PUNCT
229	0	Hár	һáр	ADJ
229	1	túrli	түрли	ADJ
229	2	islep	ислеп	VERB
229	3	shıǵıw	шіғіў	VERB
229	4	usıllarınıń	усілларінің	NOUN
229	5	tiykarları	тийкарларі	NOUN
230	0	Bólisilgen	бөлисилген	VERB
230	1	yad	йад	NOUN
230	2	modelinde	моделинде	NOUN
230	3	parallel	параллел	NOUN
230	4	processler	проcесслер	NOUN
230	5	asinxron	асинxрон	ADJ
230	6	túrde	түрде	NOUN
230	7	oqıp	оқіп	VERB
230	8	hám	һáм	CCONJ
230	9	jazatuǵın	жазатуғін	VERB
230	10	global	глобал	NOUN
230	11	adres	адрес	NOUN
230	12	keńisligin	кеңислигин	NOUN
230	13	bólisedi.	бөлиседи	PUNCT
230	14	.	.	PUNCT
231	0	2025-jıldıń	2025	PUNCT
231	1	23-sentyabrinde	-	PUNCT
231	2	Presli	жілдің	ADJ
231	3	"""Áste"	23	PUNCT
231	4	ketip	-	PUNCT
231	5	baratırǵanımday:	сентйабринде	PUNCT
231	6	Elvisten	пресли	NOUN
231	7	keyingi	""""	PUNCT
231	8	"ómir"""	áсте	PUNCT
231	9	kitabın	кетип	VERB
231	10	shıǵardı.	баратірғанімдай	PUNCT
231	11	:	:	PUNCT
231	12	елвистен	елвистен	NOUN
231	13	кейинги	кейинги	PUNCT
231	14	өмир	өмир	NOUN
231	15	""""	""""	PUNCT
231	16	китабін	китабін	NOUN
231	17	шіғарді	шіғарді	VERB
231	18	.	.	PUNCT
232	0	Ol	ол	PRON
232	1	Tanostıń	таностің	NOUN
232	2	oń	оң	ADJ
232	3	qolı	қолі	ADJ
232	4	sıpatında	сіпатінда	NOUN
232	5	háreket	һáрекет	NOUN
232	6	etedi	етеди	VERB
232	7	hám	һáм	CCONJ
232	8	onıń	онің	PRON
232	9	menen	менен	PRON
232	10	birge	бирге	NOUN
232	11	basqa	басқа	ADJ
232	12	oyınshılardı,	ойіншіларді	PUNCT
232	13	ásirese	,	PUNCT
232	14	Myong-gi	áсиресе	PUNCT
232	15	hám	мйонг-ги	CCONJ
232	16	Min-sudı	һáм	PUNCT
232	17	qıynawǵa	мин-суді	NOUN
232	18	qosıladı.	қійнаўға	PUNCT
232	19	қосіладі	қосіладі	VERB
232	20	.	.	PUNCT
233	0	Dáslep	дáслеп	PROPN
233	1	2010-jılı	2010	PUNCT
233	2	fevral	-	PUNCT
233	3	ayında	жілі	ADJ
233	4	iOS	феврал	NOUN
233	5	ushın	айінда	ADP
233	6	baǵdarlama	иос	NOUN
233	7	sıpatında	ушін	PUNCT
233	8	shıǵarılǵan[142],	бағдарлама	PUNCT
233	9	ol	сіпатінда	NOUN
233	10	eki	шіғарілған	VERB
233	11	aydan	[142	NUM
233	12	soń	]	SYM
233	13	Apple	,	PUNCT
233	14	tárepinen	ол	PRON
233	15	satıp	еки	DET
233	16	alındı[143][144][145],	айдан	PUNCT
233	17	keyin	соң	ADP
233	18	bolsa	аппле	NOUN
233	19	2011-jılı	тáрепинен	PUNCT
233	20	oktyabr	сатіп	VERB
233	21	ayında	алінді	AUX
233	22	iPhone	[143	NUM
233	23	4S	]	SYM
233	24	penen	[144	NUM
233	25	birge	]	SYM
233	26	shıǵarılǵanda	[145]	NOUN
233	27	oǵan	,	PUNCT
233	28	biriktirildi[146][147].	кейин	PUNCT
233	29	болса	болса	PUNCT
233	30	2011	2011	NUM
233	31	-	-	PUNCT
233	32	жілі	жілі	ADJ
233	33	октйабр	октйабр	PROPN
233	34	айінда	айінда	NOUN
233	35	ипһоне	ипһоне	NOUN
233	36	4с	4с	NUM
233	37	пенен	пенен	NOUN
233	38	бирге	бирге	NOUN
233	39	шіғарілғанда	шіғарілғанда	ADP
233	40	оған	оған	PRON
233	41	бириктирилди	бириктирилди	NOUN
233	42	[146	[146	PUNCT
233	43	]	]	PUNCT
233	44	[	[	PUNCT
233	45	147	147	NUM
233	46	]	]	PUNCT
233	47	.	.	PUNCT
234	0	Parallellik/process/orınlaw	параллеллик	PUNCT
234	1	waqtı/aǵım/orınlaw	/проcесс/орінлаў	PUNCT
234	2	kózqarası	ўақті/ағім/орінлаў	VERB
234	3	көзқарасі	көзқарасі	NOUN
235	0	2016-jıldıń	2016	PUNCT
235	1	ortalarında	-	PUNCT
235	2	Google	жілдің	NOUN
235	3	Fiber	орталарінда	NOUN
235	4	shama	гоогле	NOUN
235	5	menen	фибер	NOUN
235	6	453,000	шама	PUNCT
235	7	keń	менен	NUM
235	8	polosalı	453,000	ADJ
235	9	internet	кең	ADJ
235	10	klientlerine	полосалі	ADJ
235	11	iye	интернет	NOUN
235	12	dep	клиентлерине	NOUN
235	13	bahalanǵan.	ийе	PUNCT
235	14	деп	деп	VERB
235	15	баһаланған	баһаланған	VERB
235	16	.	.	PUNCT
236	0	iPhone	ипһоне	NOUN
236	1	4s,	4с	PUNCT
236	2	iPhone	,	PUNCT
236	3	4	ипһоне	NOUN
236	4	te	4	NUM
236	5	qollanılǵan	те	SCONJ
236	6	sol	қолланілған	VERB
236	7	30-kontaktlı	сол	PUNCT
236	8	menshikli	30	ADJ
236	9	dok-konnektordı	-контактлі	PUNCT
236	10	paydalanadı,	меншикли	PUNCT
236	11	ol	док-коннекторді	NOUN
236	12	birinshi	пайдаланаді	VERB
236	13	ret	,	PUNCT
236	14	3-áwlad	ол	PUNCT
236	15	iPod	биринши	ADJ
236	16	ta	рет	NOUN
236	17	engizilgen	3	NUM
236	18	edi.	-áўлад	PUNCT
236	19	ипод	ипод	NOUN
236	20	та	та	ADP
236	21	енгизилген	енгизилген	VERB
236	22	еди	еди	AUX
236	23	.	.	PUNCT
237	0	Avtobiografiyalıq	автобиографийаліқ	ADJ
237	1	dep	деп	VERB
237	2	sıpatlanǵan,[265]	сіпатланған	PUNCT
237	3	Lopestiń	,	PUNCT
237	4	muzıkasınıń	[265]	NOUN
237	5	kóp	лопестиң	NOUN
237	6	bólegi	музікасінің	NOUN
237	7	súyispenshiliktiń	көп	ADJ
237	8	"""shıńları"	бөлеги	PUNCT
237	9	menen	сүйиспеншиликтиң	NOUN
237	10	"tómenlewi"""	"""шіңларі"	PUNCT
237	11	átirapında	менен	NOUN
237	12	boldı.	төменлеўи	PUNCT
237	13	""""	""""	PUNCT
237	14	áтирапінда	áтирапінда	NOUN
237	15	болді	болді	VERB
237	16	.	.	PUNCT
238	0	Jıllar	жіллар	NOUN
238	1	dawamında	даўамінда	NOUN
238	2	Apple	аппле	NOUN
238	3	usaqlap	усақлап	ADJ
238	4	satıw	сатіў	VERB
238	5	orınlarınıń	орінларінің	NOUN
238	6	sanın	санін	NUM
238	7	hám	һáм	CCONJ
238	8	geografiyalıq	географийаліқ	ADJ
238	9	qamtıw	қамтіў	VERB
238	10	aymaǵın	аймағін	NOUN
238	11	keńeytti,	кеңейтти	PUNCT
238	12	2017-jıldıń	,	PUNCT
238	13	dekabr	2017	NUM
238	14	ayına	-	PUNCT
238	15	kelip	жілдің	NUM
238	16	dúnya	декабр	NOUN
238	17	júzi	айіна	NOUN
238	18	boyınsha	келип	ADP
238	19	22	дүнйа	NOUN
238	20	mámlekette	жүзи	NOUN
238	21	499	бойінша	ADP
238	22	dúkanǵa	22	NUM
238	23	iye	мáмлекетте	NOUN
238	24	boldı[201].	499	PUNCT
238	25	дүканға	дүканға	NOUN
238	26	ийе	ийе	NOUN
238	27	болді	болді	VERB
238	28	[201]	[201]	PUNCT
238	29	.	.	PUNCT
239	0	Deniel	дениел	NOUN
239	1	Stern	стерн	NOUN
239	2	-	-	PUNCT
239	3	Marv	марв	NOUN
239	4	rolinde,	ролинде	PUNCT
239	5	urınıń	,	PUNCT
239	6	ekinshisi	урінің	NOUN
239	7	hám	екиншиси	CCONJ
239	8	Jabısqaq	һáм	NOUN
239	9	Banditler	жабісқақ	NOUN
239	10	duetiniń	бандитлер	NOUN
239	11	Garridiń	дуетиниң	NOUN
239	12	sherigi	гарридиң	NOUN
239	13	sıpatındaǵı	шериги	ADJ
239	14	aǵzası	сіпатіндағі	NOUN
239	15	ағзасі	ағзасі	NOUN
240	0	Funkcional	функcионал	NOUN
240	1	emes	емес	ADV
240	2	lingvistikada	лингвистикада	NOUN
240	3	ol	ол	PRON
240	4	ádette	áдетте	NOUN
240	5	qurawshı	қураўші	NOUN
240	6	bólek	бөлек	ADV
240	7	sıyaqlı	сійақлі	ADJ
240	8	sintaksislik	синтаксислик	NOUN
240	9	strukturanıń	структуранің	NOUN
240	10	maksimal	максимал	NOUN
240	11	birligi	бирлиги	NOUN
240	12	retinde	ретинде	NOUN
240	13	anıqlanadı.	аніқланаді	PUNCT
240	14	.	.	PUNCT
241	0	1994-jılı	1994	PUNCT
241	1	Spanik	-	PUNCT
241	2	"""Como"	жілі	PUNCT
241	3	Tu	спаник	NOUN
241	4	"Ninguna"""	""""	PUNCT
241	5	telenovellasında	cомо	NOUN
241	6	óziniń	ту	NOUN
241	7	birinshi	нингуна	NOUN
241	8	bas	""""	PUNCT
241	9	rolin	теленовелласінда	NOUN
241	10	oynadı.	өзиниң	PUNCT
241	11	биринши	биринши	NOUN
241	12	бас	бас	NOUN
241	13	ролин	ролин	NOUN
241	14	ойнаді	ойнаді	VERB
241	15	.	.	PUNCT
242	0	Erkin	еркин	ADJ
242	1	transferler	трансферлер	NOUN
242	2	futboldıń	футболдің	NOUN
242	3	barlıq	барліқ	ADJ
242	4	dárejelerinde	дáрежелеринде	NOUN
242	5	keń	кең	ADJ
242	6	tarqalǵan.	тарқалған	PUNCT
242	7	.	.	PUNCT
243	0	Ilajda	илажда	NOUN
243	1	Apple	аппле	NOUN
243	2	óziniń	өзиниң	NOUN
243	3	keleshektegi	келешектеги	NOUN
243	4	original	оригинал	ADJ
243	5	kontentiniń	контентиниң	NOUN
243	6	tizerin	тизерин	NOUN
243	7	kórsetti	көрсетти	VERB
243	8	hám	һáм	CCONJ
243	9	onıń	онің	PRON
243	10	ayırımların	айірімларін	NOUN
243	11	rásmiy	рáсмий	ADJ
243	12	túrde	түрде	NOUN
243	13	járiyaladı,	жáрийаладі	PUNCT
243	14	kontentke	,	PUNCT
243	15	baylanıslı	контентке	ADJ
243	16	aktyorlar	байланіслі	ADJ
243	17	hám	актйорлар	CCONJ
243	18	prodyusserler	һáм	ADJ
243	19	saxnada	продйуссерлер	NOUN
243	20	payda	саxнада	NOUN
243	21	boldı	пайда	X
243	22	болді	болді	VERB
244	0	Podevell	подевелл	NOUN
244	1	sonday-aq	сондай-ақ	PUNCT
244	2	Sindi	синди	NOUN
244	3	Uilyams,	уилйамс	PUNCT
244	4	Mark	,	PUNCT
244	5	Xemill	марк	NOUN
244	6	hám	xемилл	CCONJ
244	7	Erik	һáм	NOUN
244	8	Estrada	ерик	NOUN
244	9	menen	естрада	NOUN
244	10	birge	менен	NOUN
244	11	"""Jer"	бирге	PUNCT
244	12	"perishtesi"""	""""	PUNCT
244	13	(1991)	жер	PUNCT
244	14	telefilminde	периштеси	NOUN
244	15	bas	""""	PUNCT
244	16	rolde	(	PUNCT
244	17	oynadı.	1991	PUNCT
244	18	)	)	PUNCT
244	19	телефилминде	телефилминде	NOUN
244	20	бас	бас	NOUN
244	21	ролде	ролде	NOUN
244	22	ойнаді	ойнаді	VERB
244	23	.	.	PUNCT
245	0	Apple	аппле	NOUN
245	1	onlayn	онлайн	NOUN
245	2	járiyalanbaǵan	жáрийаланбаған	VERB
245	3	hám	һáм	CCONJ
245	4	qaǵaz	қағаз	NOUN
245	5	túrinde	түринде	NOUN
245	6	ótinish	өтиниш	VERB
245	7	beriwdi	бериўди	VERB
245	8	talap	талап	X
245	9	etetuǵın	ететуғін	VERB
245	10	jumıs	жуміс	NOUN
245	11	orınların	орінларін	NOUN
245	12	dúzdi,	дүзди	PUNCT
245	13	sol	,	PUNCT
245	14	waqıtta	сол	DET
245	15	usı	ўақітта	NOUN
245	16	jumıs	усі	ADJ
245	17	orınların	жуміс	NOUN
245	18	PERM	орінларін	NOUN
245	19	baǵdarlaması	перм	NOUN
245	20	boyınsha	бағдарламасі	NOUN
245	21	shet	бойінша	ADP
245	22	ellik	шет	NOUN
245	23	jumısshılarǵa	еллик	NOUN
245	24	járiyaladı[161].	жумісшіларға	PUNCT
245	25	жáрийаладі	жáрийаладі	VERB
245	26	[161]	[161]	PUNCT
245	27	.	.	PUNCT
246	0	Tazalanǵan	тазаланған	ADJ
246	1	maǵlıwmatlar	мағліўматлар	NOUN
246	2	jıynaǵı	жійнағі	NOUN
246	3	oqıtıw	оқітіў	NOUN
246	4	ónimliligin	өнимлилигин	NOUN
246	5	arttırıp,	арттіріп	PUNCT
246	6	tómen	,	PUNCT
246	7	aǵımnıń	төмен	ADJ
246	8	ónimliligin	ағімнің	NOUN
246	9	jaqsılawǵa	өнимлилигин	NOUN
246	10	alıp	жақсілаўға	VERB
246	11	keliwi	аліп	VERB
246	12	múmkin.	келиўи	PUNCT
246	13	мүмкин	мүмкин	ADJ
246	14	.	.	PUNCT
247	0	Ekspert	експерт	NOUN
247	1	eń	ең	ADV
247	2	jaqsı	жақсі	ADJ
247	3	tájiriybeni	тáжирийбени	NOUN
247	4	Googledıń	гоогледің	PROPN
247	5	Pixelbook-ında	пиxелбоок-інда	PUNCT
247	6	alǵanın	алғанін	VERB
247	7	xabarladı.	xабарладі	PUNCT
247	8	.	.	PUNCT
248	0	Projektorlar	прожекторлар	NOUN
248	1	payda	пайда	X
248	2	bolǵanǵa	болғанға	VERB
248	3	shekem,	шекем	PUNCT
248	4	úlken	,	PUNCT
248	5	maydanlarda	үлкен	ADJ
248	6	ótkeriletuǵın	майданларда	NOUN
248	7	kópshilik	өткерилетуғін	VERB
248	8	oyınlar	көпшилик	NOUN
248	9	tábiyiy	ойінлар	NOUN
248	10	jaqtılandırıwǵa	тáбийий	ADJ
248	11	súyeniwge	жақтіландіріўға	VERB
248	12	májbúr	сүйениўге	VERB
248	13	bolǵan.	мáжбүр	PUNCT
248	14	болған	болған	AUX
248	15	.	.	PUNCT
249	0	1910-jıllardıń	1910	PUNCT
249	1	ortasında	-	PUNCT
249	2	xarakterli	жіллардің	ADJ
249	3	aktyor	ортасінда	NOUN
249	4	Lon	xарактерли	ADJ
249	5	Cheyni	актйор	NOUN
249	6	Universal	лон	NOUN
249	7	ushın	чейни	ADP
249	8	tartımlı	универсал	ADJ
249	9	kúshke	ушін	ADP
249	10	aylandı	тартімлі	ADJ
249	11	hám	күшке	CCONJ
249	12	dramalarda	айланді	ADP
249	13	turaqlı	һáм	ADJ
249	14	túrde	драмаларда	NOUN
249	15	kórindi.	турақлі	PUNCT
249	16	түрде	түрде	NOUN
249	17	көринди	көринди	VERB
249	18	.	.	PUNCT
250	0	Mısalı,	місалі	PUNCT
250	1	C	,	PUNCT
250	2	tili	c	ADJ
250	3	`void`	тили	PUNCT
250	4	tan	`воид`	PUNCT
250	5	basqa	тан	NOUN
250	6	kórsetkish	басқа	ADJ
250	7	tiplerine	көрсеткиш	NOUN
250	8	jasırın	типлерине	NOUN
250	9	túrlendiriwge	жасірін	NOUN
250	10	ruqsat	түрлендириўге	VERB
250	11	beredi,	руқсат	PUNCT
250	12	biraq	береди	VERB
250	13	C++	,	PUNCT
250	14	(tip	бирақ	PUNCT
250	15	qáwipsizligi	c++	PUNCT
250	16	sebepleri	(	PUNCT
250	17	boyınsha)	тип	PUNCT
250	18	ruqsat	қáўипсизлиги	PUNCT
250	19	bermeydi.	себеплери	PUNCT
250	20	бойінша	бойінша	NOUN
250	21	)	)	PUNCT
250	22	руқсат	руқсат	NOUN
250	23	бермейди	бермейди	VERB
250	24	.	.	PUNCT
251	0	Bul	бул	PRON
251	1	"""keń"	""""	PUNCT
251	2	kólemli	кең	ADJ
251	3	"házilden"""	көлемли	PUNCT
251	4	keyin	һáзилден	NOUN
251	5	Google	""""	PUNCT
251	6	avtomatlı	кейин	ADJ
251	7	túrde	гоогле	NOUN
251	8	tastıyıqlawdı	автоматлі	ADJ
251	9	hám	түрде	CCONJ
251	10	paydalanıwshılar	тастійіқлаўді	VERB
251	11	moderaciyasın	һáм	ADJ
251	12	óshirdi,	пайдаланіўшілар	PUNCT
251	13	hám	модераcийасін	CCONJ
251	14	8-mayda	өширди	PUNCT
251	15	Karta	,	PUNCT
251	16	jaratıwshısı	һáм	NOUN
251	17	toparı	8-майда	NUM
251	18	2015-jıl	карта	PUNCT
251	19	12-maydan	жаратіўшісі	PUNCT
251	20	baslap	топарі	NOUN
251	21	redaktorlawdıń	2015	NUM
251	22	pútkil	-жіл	NOUN
251	23	dúnya	12	NUM
251	24	júzi	-майдан	NOUN
251	25	boyınsha	баслап	ADP
251	26	waqıtsha	редакторлаўдің	NOUN
251	27	toqtatılatuǵının	пүткил	NOUN
251	28	járiyaladı.	дүнйа	PUNCT
251	29	жүзи	жүзи	NOUN
251	30	бойінша	бойінша	PROPN
251	31	ўақітша	ўақітша	NOUN
251	32	тоқтатілатуғінін	тоқтатілатуғінін	VERB
251	33	жáрийаладі	жáрийаладі	VERB
251	34	.	.	PUNCT
252	0	Deadline	деадлине	NOUN
252	1	Hollywood	һоллйўоод	NOUN
252	2	bul	бул	PRON
252	3	filmlerdiń	филмлердиң	NOUN
252	4	byudjeti	бйуджети	NOUN
252	5	1	1	NUM
252	6	milliard	миллиард	NUM
252	7	dollardan	доллардан	NOUN
252	8	asıp	асіп	VERB
252	9	ketedi	кетеди	VERB
252	10	dep	деп	VERB
252	11	bahaladı.	баһаладі	PUNCT
252	12	"""Avatar"	.	PUNCT
252	13	"2"""	""""	PUNCT
252	14	(keyinirek	аватар	PUNCT
252	15	"""Suw"	2	PUNCT
252	16	"jolı"""	""""	PUNCT
252	17	dep	(	PUNCT
252	18	atalǵan)	кейинирек	PUNCT
252	19	hám	""""	CCONJ
252	20	"""Avatar"	суў	PUNCT
252	21	"3"""	жолі	PUNCT
252	22	(keyinirek	""""	PUNCT
252	23	"""Ot"	деп	PUNCT
252	24	hám	аталған	CCONJ
252	25	"kúl"""	)	PUNCT
252	26	dep	һáм	NOUN
252	27	atalǵan)	"""аватар"	PUNCT
252	28	filmleriniń	3	NUM
252	29	bir	""""	NUM
252	30	waqıttaǵı	(	PUNCT
252	31	túsiriliwi	кейинирек	NOUN
252	32	2017-jıl	""""	PUNCT
252	33	15-avgustta	от	PUNCT
252	34	Kaliforniyadaǵı	һáм	NOUN
252	35	Manxetten-Bich	күл	PUNCT
252	36	qalasında	""""	PUNCT
252	37	baslandı.	деп	PUNCT
252	38	аталған	аталған	VERB
252	39	)	)	PUNCT
252	40	филмлериниң	филмлериниң	NOUN
252	41	бир	бир	NUM
252	42	ўақіттағі	ўақіттағі	NOUN
252	43	түсирилиўи	түсирилиўи	PUNCT
252	44	2017	2017	NUM
252	45	-жіл	-жіл	PUNCT
252	46	15	15	NUM
252	47	-	-	PUNCT
252	48	августта	августта	NOUN
252	49	калифорнийадағі	калифорнийадағі	PROPN
252	50	манxеттен-бич	манxеттен-бич	PUNCT
252	51	қаласінда	қаласінда	NOUN
252	52	басланді	басланді	VERB
252	53	.	.	PUNCT
253	0	Kompyuter	компйутер	NOUN
253	1	apparatlıq	аппаратліқ	ADJ
253	2	támiynatı	тáмийнаті	NOUN
253	3	oraylıq	орайліқ	ADJ
253	4	processor	проcессор	NOUN
253	5	blogı,	блогі	PUNCT
253	6	yad	,	PUNCT
253	7	hám	йад	CCONJ
253	8	kirgiziw/shıǵarıw	һáм	PUNCT
253	9	menen	киргизиў/шіғарі	VERB
253	10	birge,	ў	PUNCT
253	11	kompyuterdiń	менен	PRON
253	12	fizikalıq	бирге	NOUN
253	13	bóleklerin	,	PUNCT
253	14	óz	компйутердиң	NOUN
253	15	ishine	физикаліқ	ADJ
253	16	aladı.	бөлеклерин	PUNCT
253	17	өз	өз	DET
253	18	ишине	ишине	NOUN
253	19	аладі	аладі	VERB
253	20	.	.	PUNCT
254	0	Lyu	лйу	NOUN
254	1	Palter	палтер	NOUN
254	2	hám	һáм	CCONJ
254	3	Elsa	елса	CCONJ
254	4	Reyven	рейвен	NOUN
254	5	Isidor	исидор	NOUN
254	6	hám	һáм	CCONJ
254	7	Ida	ида	NOUN
254	8	Straus	страус	NOUN
254	9	rolinde.	ролинде	PUNCT
254	10	.	.	PUNCT
255	0	Ol	ол	PRON
255	1	kóplegen	көплеген	VERB
255	2	veb-brauzerlerde	веб-браузерлерде	PUNCT
255	3	Toqtatıw	тоқтатіў	VERB
255	4	funkciyasın	функcийасін	NOUN
255	5	iske	иске	NOUN
255	6	túsiredi.	түсиреди	PUNCT
255	7	.	.	PUNCT
256	0	2015-jılı	2015	PUNCT
256	1	fizikalıq	-	PUNCT
256	2	Google	жілі	NOUN
256	3	Wallet	физикаліқ	ADJ
256	4	kartası	гоогле	NOUN
256	5	qosımshaǵa	ўаллет	NOUN
256	6	qosımsha	картасі	NOUN
256	7	retinde	қосімшаға	NOUN
256	8	shıǵarıldı,	қосімша	PUNCT
256	9	bul	ретинде	PRON
256	10	paydalanıwshılarǵa	шіғарілді	VERB
256	11	ózleriniń	,	PUNCT
256	12	Google	бул	NOUN
256	13	Wallet	пайдаланіўшіларға	PRON
256	14	esabındaǵı,	өзлериниң	PUNCT
256	15	jalǵanǵan	гоогле	NOUN
256	16	debet	ўаллет	NOUN
256	17	kartası	есабіндағі	NOUN
256	18	esabındaǵı	,	PUNCT
256	19	yamasa	жалғанған	VERB
256	20	bank	дебет	NOUN
256	21	esabındaǵı	картасі	NOUN
256	22	qarjılardan	есабіндағі	NOUN
256	23	paydalanıp,	йамаса	PUNCT
256	24	sawda	банк	NOUN
256	25	orınlarında	есабіндағі	NOUN
256	26	(dúkanlarda	қаржілардан	PUNCT
256	27	yamasa	пайдаланіп	VERB
256	28	onlayn)	,	PUNCT
256	29	satıp	саўда	NOUN
256	30	alıwlardı	орінларінда	NOUN
256	31	ámelge	(	PUNCT
256	32	asırıwǵa	дүканларда	NOUN
256	33	múmkinshilik	йамаса	ADJ
256	34	berdi.	онлайн	PUNCT
256	35	)	)	PUNCT
256	36	сатіп	сатіп	VERB
256	37	аліўларді	аліўларді	VERB
256	38	áмелге	áмелге	NOUN
256	39	асіріўға	асіріўға	VERB
256	40	мүмкиншилик	мүмкиншилик	ADJ
256	41	берди	берди	VERB
256	42	.	.	PUNCT
257	0	Birinshi	биринши	PROPN
257	1	óz	өз	DET
257	2	aldına	алдіна	NOUN
257	3	LCD	лcд	NOUN
257	4	displeyleri	дисплейлери	NOUN
257	5	1990-jıllardıń	1990	PUNCT
257	6	ortasında	-	PUNCT
257	7	joqarı	жіллардің	NOUN
257	8	bahalarda	ортасінда	NOUN
257	9	satıla	жоқарі	ADJ
257	10	basladı.	баһаларда	PUNCT
257	11	сатіла	сатіла	VERB
257	12	басладі	басладі	VERB
257	13	.	.	PUNCT
258	0	1973-jılı	1973	PUNCT
258	1	"""Ladies'"	-	PUNCT
258	2	Home	жілі	NOUN
258	3	"Journal""ına"	""""	PUNCT
258	4	bergen	ладиес'	NOUN
258	5	intervyuda	һоме	NOUN
258	6	Priscilla	"жоурнал""іна"	NOUN
258	7	olar	берген	VERB
258	8	birge	интервйуда	NOUN
258	9	jasawǵa	присcилла	ADP
258	10	quwanıshlı	олар	ADJ
258	11	bolǵanın,	бирге	PUNCT
258	12	biraq	жасаўға	VERB
258	13	"""sol"	қуўанішлі	PUNCT
258	14	waqıtta	болғанін	AUX
258	15	adamlarǵa	,	PUNCT
258	16	[tek]	бирақ	PUNCT
258	17	birge	""""	PUNCT
258	18	jasaw	сол	DET
258	19	jaqsı	ўақітта	NOUN
258	20	emes	адамларға	NOUN
258	21	"edi"""	[тек]	PUNCT
258	22	dep	бирге	NOUN
258	23	esledi.	жасаў	PUNCT
258	24	жақсі	жақсі	ADJ
258	25	емес	емес	AUX
258	26	еди	еди	AUX
258	27	""""	""""	PUNCT
258	28	деп	деп	VERB
258	29	еследи	еследи	VERB
258	30	.	.	PUNCT
259	0	salıstırıwlar	салістіріўлар	NOUN
259	1	orınlaw	орінлаў	VERB
259	2	yamasa	йамаса	PUNCT
259	3	sheshimler	шешимлер	NOUN
259	4	qabıllaw	қабіллаў	VERB
259	5	ushın	ушін	ADP
259	6	qollanıladı.	қолланіладі	PUNCT
259	7	.	.	PUNCT
260	0	Jaǵdayǵa	жағдайға	NOUN
260	1	baylanıslı	байланіслі	ADJ
260	2	cikldi	cиклди	ADJ
260	3	yarım	йарім	NOUN
260	4	avtomat	автомат	NOUN
260	5	túrde	түрде	NOUN
260	6	optimallastırıw.	оптималластіріў	PUNCT
260	7	.	.	PUNCT
261	0	Mısalı,	місалі	PUNCT
261	1	AWK	,	PUNCT
261	2	programması	аўк	NOUN
261	3	kirgiziw	программасі	NOUN
261	4	retinde	киргизиў	ADJ
261	5	jurnal	ретинде	NOUN
261	6	málimlemeleri	журнал	NOUN
261	7	aǵımın	мáлимлемелери	NOUN
261	8	alıwı	ағімін	NOUN
261	9	múmkin	аліўі	VERB
261	10	hám	мүмкин	CCONJ
261	11	mısalı,	һáм	PUNCT
261	12	hámmesin	місалі	NOUN
261	13	konsolǵa	,	PUNCT
261	14	jiberiwi,	һáммесин	PUNCT
261	15	WARNING	консолға	NOUN
261	16	penen	жибериўи	ADP
261	17	baslanatuǵınların	,	PUNCT
261	18	"""WARNING"""	ўарнинг	PUNCT
261	19	faylına	пенен	PUNCT
261	20	jazıwı	басланатуғінларін	NOUN
261	21	hám	""""	CCONJ
261	22	hár	"ўарнинг"""	NOUN
261	23	qanday	файліна	NOUN
261	24	qatar	жазіўі	VERB
261	25	"""ERROR"""	һáм	PUNCT
261	26	menen	һáр	NOUN
261	27	baslansa,	қандай	PUNCT
261	28	sistema	қатар	ADP
261	29	administratorına	"""еррор"	NOUN
261	30	elektron	""""	PUNCT
261	31	xat	менен	NOUN
261	32	jiberiwi	басланса	VERB
261	33	múmkin.	,	PUNCT
261	34	система	система	NOUN
261	35	администраторіна	администраторіна	NOUN
261	36	електрон	електрон	NOUN
261	37	xат	xат	NOUN
261	38	жибериўи	жибериўи	VERB
261	39	мүмкин	мүмкин	ADJ
